locus_tag	ftype	length_bp	gene	EC_number	COG	product
JNMIGJBM_01174	CDS	1473	mfd	3.6.4.-		Transcription-repair-coupling factor
JNMIGJBM_01175	CDS	699	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
JNMIGJBM_01176	CDS	1533				hypothetical protein
JNMIGJBM_01177	CDS	1023	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
JNMIGJBM_01178	CDS	132				hypothetical protein
JNMIGJBM_01179	CDS	480	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
JNMIGJBM_01180	CDS	1215	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
JNMIGJBM_01181	CDS	393	rbfA			Ribosome-binding factor A
JNMIGJBM_01182	CDS	201				hypothetical protein
JNMIGJBM_01183	CDS	453	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
JNMIGJBM_01184	CDS	504				hypothetical protein
JNMIGJBM_01185	CDS	240				hypothetical protein
JNMIGJBM_01186	CDS	963	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
JNMIGJBM_01187	CDS	675	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
JNMIGJBM_01188	CDS	1233	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
